ANNOSCOLASTICO, CODICESCUOLA, ORDINESCUOLA, ANNOCORSO, FASCIAETA, ALUNNI
201617,TV1E00100X,SCUOLA PRIMARIA,3,8 anni,17
201617,TV1E00100X,SCUOLA PRIMARIA,3,9 anni,1
201617,TV1E00100X,SCUOLA PRIMARIA,4,9 anni,26
201617,TV1E00100X,SCUOLA PRIMARIA,5,10 anni,19
201617,TV1E00100X,SCUOLA PRIMARIA,5,9 anni,2
201617,TV1E00200Q,SCUOLA PRIMARIA,1,6 anni,39
201617,TV1E00200Q,SCUOLA PRIMARIA,1,< di 6 anni,3
201617,TV1E00200Q,SCUOLA PRIMARIA,2,6 anni,7
201617,TV1E00200Q,SCUOLA PRIMARIA,2,7 anni,44
201617,TV1E00200Q,SCUOLA PRIMARIA,3,7 anni,6
201617,TV1E00200Q,SCUOLA PRIMARIA,3,8 anni,36
201617,TV1E00200Q,SCUOLA PRIMARIA,3,9 anni,1
201617,TV1E00200Q,SCUOLA PRIMARIA,4,10 anni,1
201617,TV1E00200Q,SCUOLA PRIMARIA,4,8 anni,5
201617,TV1E00200Q,SCUOLA PRIMARIA,4,9 anni,39
201617,TV1E00200Q,SCUOLA PRIMARIA,5,10 anni,20
201617,TV1E00200Q,SCUOLA PRIMARIA,5,9 anni,4
201617,TV1E00300G,SCUOLA PRIMARIA,1,6 anni,18
201617,TV1E00300G,SCUOLA PRIMARIA,2,7 anni,23
201617,TV1E00300G,SCUOLA PRIMARIA,2,8 anni,1
201617,TV1E00300G,SCUOLA PRIMARIA,3,7 anni,1
201617,TV1E00300G,SCUOLA PRIMARIA,3,8 anni,23
201617,TV1E00300G,SCUOLA PRIMARIA,4,10 anni,1
201617,TV1E00300G,SCUOLA PRIMARIA,4,8 anni,1
201617,TV1E00300G,SCUOLA PRIMARIA,4,9 anni,23
201617,TV1E00300G,SCUOLA PRIMARIA,5,10 anni,20
201617,TV1E00300G,SCUOLA PRIMARIA,5,9 anni,1
201617,TV1E00300G,SCUOLA PRIMARIA,5,> di 10 anni,2
201617,TV1E00400B,SCUOLA PRIMARIA,1,6 anni,71
201617,TV1E00400B,SCUOLA PRIMARIA,1,7 anni,1
201617,TV1E00400B,SCUOLA PRIMARIA,1,< di 6 anni,1
201617,TV1E00400B,SCUOLA PRIMARIA,2,6 anni,1
201617,TV1E00400B,SCUOLA PRIMARIA,2,7 anni,73
201617,TV1E00400B,SCUOLA PRIMARIA,3,7 anni,2
201617,TV1E00400B,SCUOLA PRIMARIA,3,8 anni,49
201617,TV1E00400B,SCUOLA PRIMARIA,3,9 anni,1
201617,TV1E00400B,SCUOLA PRIMARIA,4,8 anni,4
201617,TV1E00400B,SCUOLA PRIMARIA,4,9 anni,66
201617,TV1E00400B,SCUOLA PRIMARIA,5,10 anni,49
201617,TV1E00400B,SCUOLA PRIMARIA,5,9 anni,1
201617,TV1E005007,SCUOLA PRIMARIA,1,6 anni,16
201617,TV1E005007,SCUOLA PRIMARIA,1,< di 6 anni,1
201617,TV1E005007,SCUOLA PRIMARIA,2,7 anni,25
201617,TV1E005007,SCUOLA PRIMARIA,3,8 anni,19
201617,TV1E005007,SCUOLA PRIMARIA,3,9 anni,1
201617,TV1E005007,SCUOLA PRIMARIA,4,10 anni,1
201617,TV1E005007,SCUOLA PRIMARIA,4,9 anni,20
201617,TV1E005007,SCUOLA PRIMARIA,5,10 anni,24
201617,TV1E006003,SCUOLA PRIMARIA,1,6 anni,20
201617,TV1E006003,SCUOLA PRIMARIA,1,< di 6 anni,1
201617,TV1E006003,SCUOLA PRIMARIA,3,8 anni,12
201617,TV1E006003,SCUOLA PRIMARIA,4,8 anni,1
201617,TV1E006003,SCUOLA PRIMARIA,4,9 anni,15
201617,TV1E006003,SCUOLA PRIMARIA,5,10 anni,19
201617,TV1E006003,SCUOLA PRIMARIA,5,9 anni,1
201617,TV1E00700V,SCUOLA PRIMARIA,1,6 anni,14
201617,TV1E00700V,SCUOLA PRIMARIA,2,7 anni,21
201617,TV1E00700V,SCUOLA PRIMARIA,3,7 anni,1
201617,TV1E00700V,SCUOLA PRIMARIA,3,8 anni,17
201617,TV1E00700V,SCUOLA PRIMARIA,4,9 anni,19
201617,TV1E00700V,SCUOLA PRIMARIA,5,10 anni,20
201617,TV1E00700V,SCUOLA PRIMARIA,5,9 anni,1
201617,TV1E00700V,SCUOLA PRIMARIA,5,> di 10 anni,1
201617,TV1E00800P,SCUOLA PRIMARIA,1,6 anni,31
201617,TV1E00800P,SCUOLA PRIMARIA,1,< di 6 anni,1
201617,TV1E00800P,SCUOLA PRIMARIA,2,6 anni,2
201617,TV1E00800P,SCUOLA PRIMARIA,2,7 anni,36
201617,TV1E00800P,SCUOLA PRIMARIA,3,7 anni,2
201617,TV1E00800P,SCUOLA PRIMARIA,3,8 anni,31
201617,TV1E00800P,SCUOLA PRIMARIA,4,8 anni,2
201617,TV1E00800P,SCUOLA PRIMARIA,4,9 anni,43
201617,TV1E00800P,SCUOLA PRIMARIA,5,10 anni,42
201617,TV1E00800P,SCUOLA PRIMARIA,5,9 anni,1
201617,TV1E00900E,SCUOLA PRIMARIA,1,6 anni,47
201617,TV1E00900E,SCUOLA PRIMARIA,2,6 anni,1
201617,TV1E00900E,SCUOLA PRIMARIA,2,7 anni,46
201617,TV1E00900E,SCUOLA PRIMARIA,3,8 anni,51
201617,TV1E00900E,SCUOLA PRIMARIA,4,8 anni,1
201617,TV1E00900E,SCUOLA PRIMARIA,4,9 anni,43
201617,TV1E00900E,SCUOLA PRIMARIA,5,10 anni,43
201617,TV1E00900E,SCUOLA PRIMARIA,5,> di 10 anni,1
201617,TV1E01000P,SCUOLA PRIMARIA,1,6 anni,40
201617,TV1E01000P,SCUOLA PRIMARIA,1,< di 6 anni,2
201617,TV1E01000P,SCUOLA PRIMARIA,2,6 anni,3
201617,TV1E01000P,SCUOLA PRIMARIA,2,7 anni,39
201617,TV1E01000P,SCUOLA PRIMARIA,3,7 anni,2
201617,TV1E01000P,SCUOLA PRIMARIA,3,8 anni,52
201617,TV1E01000P,SCUOLA PRIMARIA,4,10 anni,1
201617,TV1E01000P,SCUOLA PRIMARIA,4,9 anni,33
201617,TV1E01000P,SCUOLA PRIMARIA,5,10 anni,46
201617,TV1E01000P,SCUOLA PRIMARIA,5,9 anni,1
201617,TV1E01000P,SCUOLA PRIMARIA,5,> di 10 anni,1
201617,TV1E01100E,SCUOLA PRIMARIA,1,6 anni,18
201617,TV1E01100E,SCUOLA PRIMARIA,1,< di 6 anni,2
201617,TV1E01100E,SCUOLA PRIMARIA,2,6 anni,1
201617,TV1E01100E,SCUOLA PRIMARIA,2,7 anni,21
201617,TV1E01100E,SCUOLA PRIMARIA,3,7 anni,1
201617,TV1E01100E,SCUOLA PRIMARIA,3,8 anni,26
201617,TV1E01100E,SCUOLA PRIMARIA,3,9 anni,1
201617,TV1E01100E,SCUOLA PRIMARIA,4,10 anni,1
201617,TV1E01100E,SCUOLA PRIMARIA,4,8 anni,3
201617,TV1E01100E,SCUOLA PRIMARIA,4,9 anni,21
201617,TV1E01100E,SCUOLA PRIMARIA,5,10 anni,17
201617,TV1E01100E,SCUOLA PRIMARIA,5,9 anni,1
201617,TV1E01200A,SCUOLA PRIMARIA,1,6 anni,26
201617,TV1E01200A,SCUOLA PRIMARIA,2,6 anni,1
201617,TV1E01200A,SCUOLA PRIMARIA,2,7 anni,18
201617,TV1E01200A,SCUOLA PRIMARIA,3,8 anni,11
201617,TV1E01200A,SCUOLA PRIMARIA,4,10 anni,1
201617,TV1E01200A,SCUOLA PRIMARIA,4,9 anni,9
201617,TV1E01200A,SCUOLA PRIMARIA,5,10 anni,17
201617,TV1E01200A,SCUOLA PRIMARIA,5,9 anni,1
201617,TV1E013006,SCUOLA PRIMARIA,1,6 anni,14
201617,TV1E013006,SCUOLA PRIMARIA,2,7 anni,14
201617,TV1E013006,SCUOLA PRIMARIA,2,8 anni,1
201617,TV1E013006,SCUOLA PRIMARIA,3,8 anni,12
201617,TV1E013006,SCUOLA PRIMARIA,4,9 anni,16
201617,TV1E013006,SCUOLA PRIMARIA,5,10 anni,9
201617,TV1E013006,SCUOLA PRIMARIA,5,> di 10 anni,1
201617,TV1E014002,SCUOLA PRIMARIA,1,6 anni,8
201617,TV1E014002,SCUOLA PRIMARIA,1,< di 6 anni,1
201617,TV1E014002,SCUOLA PRIMARIA,2,6 anni,1
201617,TV1E014002,SCUOLA PRIMARIA,2,7 anni,16
201617,TV1E014002,SCUOLA PRIMARIA,3,8 anni,6
201617,TV1E014002,SCUOLA PRIMARIA,4,9 anni,17
201617,TV1E014002,SCUOLA PRIMARIA,5,10 anni,16
201617,TV1E014002,SCUOLA PRIMARIA,5,9 anni,1
201617,TV1E01500T,SCUOLA PRIMARIA,1,6 anni,40
201617,TV1E01500T,SCUOLA PRIMARIA,1,7 anni,1
201617,TV1E01500T,SCUOLA PRIMARIA,1,< di 6 anni,1
201617,TV1E01500T,SCUOLA PRIMARIA,1,> di 10 anni,1
201617,TV1E01500T,SCUOLA PRIMARIA,2,6 anni,3
201617,TV1E01500T,SCUOLA PRIMARIA,2,7 anni,47
201617,TV1E01500T,SCUOLA PRIMARIA,3,7 anni,1
201617,TV1E01500T,SCUOLA PRIMARIA,3,8 anni,50
201617,TV1E01500T,SCUOLA PRIMARIA,4,9 anni,46
201617,TV1E01500T,SCUOLA PRIMARIA,5,10 anni,28
201617,TV1E01600N,SCUOLA PRIMARIA,1,6 anni,31
201617,TV1E01600N,SCUOLA PRIMARIA,1,< di 6 anni,1
201617,TV1E01600N,SCUOLA PRIMARIA,2,7 anni,30
201617,TV1E01600N,SCUOLA PRIMARIA,3,7 anni,1
201617,TV1E01600N,SCUOLA PRIMARIA,3,8 anni,39
201617,TV1E01600N,SCUOLA PRIMARIA,3,9 anni,1
201617,TV1E01600N,SCUOLA PRIMARIA,4,8 anni,2
201617,TV1E01600N,SCUOLA PRIMARIA,4,9 anni,42
201617,TV1E01600N,SCUOLA PRIMARIA,5,10 anni,35
201617,TV1E01600N,SCUOLA PRIMARIA,5,9 anni,1
201617,TV1E01700D,SCUOLA PRIMARIA,1,6 anni,35
201617,TV1E01700D,SCUOLA PRIMARIA,2,7 anni,27
201617,TV1E01700D,SCUOLA PRIMARIA,2,8 anni,2
201617,TV1E01700D,SCUOLA PRIMARIA,3,7 anni,3
201617,TV1E01700D,SCUOLA PRIMARIA,3,8 anni,37
201617,TV1E01700D,SCUOLA PRIMARIA,4,8 anni,2
201617,TV1E01700D,SCUOLA PRIMARIA,4,9 anni,50
201617,TV1E01700D,SCUOLA PRIMARIA,5,10 anni,49
201617,TV1E01700D,SCUOLA PRIMARIA,5,9 anni,1
201617,TV1E01700D,SCUOLA PRIMARIA,5,> di 10 anni,1
201617,TV1E018009,SCUOLA PRIMARIA,1,6 anni,31
201617,TV1E018009,SCUOLA PRIMARIA,1,7 anni,1
201617,TV1E018009,SCUOLA PRIMARIA,2,6 anni,1
201617,TV1E018009,SCUOLA PRIMARIA,2,7 anni,35
201617,TV1E018009,SCUOLA PRIMARIA,3,7 anni,1
201617,TV1E018009,SCUOLA PRIMARIA,3,8 anni,35
201617,TV1E018009,SCUOLA PRIMARIA,4,8 anni,2
201617,TV1E018009,SCUOLA PRIMARIA,4,9 anni,44
201617,TV1E018009,SCUOLA PRIMARIA,5,10 anni,38
201617,TV1E019005,SCUOLA PRIMARIA,1,6 anni,22
201617,TV1E019005,SCUOLA PRIMARIA,1,< di 6 anni,1
201617,TV1E019005,SCUOLA PRIMARIA,2,6 anni,2
201617,TV1E019005,SCUOLA PRIMARIA,2,7 anni,17
201617,TV1E019005,SCUOLA PRIMARIA,3,10 anni,1
201617,TV1E019005,SCUOLA PRIMARIA,3,7 anni,1
201617,TV1E019005,SCUOLA PRIMARIA,3,8 anni,24
201617,TV1E019005,SCUOLA PRIMARIA,3,9 anni,2
201617,TV1E019005,SCUOLA PRIMARIA,4,8 anni,4
201617,TV1E019005,SCUOLA PRIMARIA,4,9 anni,17
201617,TV1E019005,SCUOLA PRIMARIA,5,10 anni,25
201617,TV1E019005,SCUOLA PRIMARIA,5,9 anni,1
201617,TV1E019005,SCUOLA PRIMARIA,5,> di 10 anni,2
201617,TV1EAE500L,SCUOLA PRIMARIA,1,6 anni,9
201617,TV1EAE500L,SCUOLA PRIMARIA,1,7 anni,12
201617,TV1EAE500L,SCUOLA PRIMARIA,2,7 anni,13
201617,TV1EAE500L,SCUOLA PRIMARIA,2,8 anni,10
201617,TV1EAE500L,SCUOLA PRIMARIA,3,8 anni,7
201617,TV1EAE500L,SCUOLA PRIMARIA,3,9 anni,14
201617,TV1EAE500L,SCUOLA PRIMARIA,4,10 anni,17
201617,TV1EAE500L,SCUOLA PRIMARIA,4,9 anni,11
201617,TV1EAE500L,SCUOLA PRIMARIA,5,10 anni,6
201617,TV1EAE500L,SCUOLA PRIMARIA,5,> di 10 anni,19
201617,TV1EDQ500C,SCUOLA PRIMARIA,1,6 anni,2
201617,TV1EDQ500C,SCUOLA PRIMARIA,1,7 anni,4
201617,TV1EDQ500C,SCUOLA PRIMARIA,2,7 anni,3
201617,TV1EDQ500C,SCUOLA PRIMARIA,2,8 anni,9
201617,TV1EDQ500C,SCUOLA PRIMARIA,3,8 anni,7
201617,TV1EDQ500C,SCUOLA PRIMARIA,3,9 anni,5
201617,TV1EDQ500C,SCUOLA PRIMARIA,4,10 anni,4
201617,TV1EDQ500C,SCUOLA PRIMARIA,4,9 anni,8
201617,TV1EDQ500C,SCUOLA PRIMARIA,5,10 anni,3
201617,TV1EDQ500C,SCUOLA PRIMARIA,5,> di 10 anni,8
201617,TV1M001005,SCUOLA SECONDARIA I GRADO,1,11 anni,27
201617,TV1M001005,SCUOLA SECONDARIA I GRADO,2,12 anni,18
201617,TV1M001005,SCUOLA SECONDARIA I GRADO,2,13 anni,3
201617,TV1M001005,SCUOLA SECONDARIA I GRADO,3,12 anni,1
201617,TV1M001005,SCUOLA SECONDARIA I GRADO,3,13 anni,17
201617,TV1M001005,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,4
201617,TV1M002001,SCUOLA SECONDARIA I GRADO,1,11 anni,30
201617,TV1M002001,SCUOLA SECONDARIA I GRADO,1,12 anni,1
201617,TV1M002001,SCUOLA SECONDARIA I GRADO,2,12 anni,23
201617,TV1M002001,SCUOLA SECONDARIA I GRADO,3,13 anni,30
201617,TV1M002001,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,5
201617,TV1M00400L,SCUOLA SECONDARIA I GRADO,1,11 anni,98
201617,TV1M00400L,SCUOLA SECONDARIA I GRADO,1,12 anni,2
201617,TV1M00400L,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,5
201617,TV1M00400L,SCUOLA SECONDARIA I GRADO,2,11 anni,3
201617,TV1M00400L,SCUOLA SECONDARIA I GRADO,2,12 anni,89
201617,TV1M00400L,SCUOLA SECONDARIA I GRADO,3,12 anni,2
201617,TV1M00400L,SCUOLA SECONDARIA I GRADO,3,13 anni,83
201617,TV1M00400L,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,5
201617,TV1M00500C,SCUOLA SECONDARIA I GRADO,1,11 anni,15
201617,TV1M00500C,SCUOLA SECONDARIA I GRADO,1,12 anni,1
201617,TV1M00500C,SCUOLA SECONDARIA I GRADO,2,12 anni,15
201617,TV1M00500C,SCUOLA SECONDARIA I GRADO,2,13 anni,1
201617,TV1M00500C,SCUOLA SECONDARIA I GRADO,2,> di 13 anni,1
201617,TV1M00500C,SCUOLA SECONDARIA I GRADO,3,12 anni,2
201617,TV1M00500C,SCUOLA SECONDARIA I GRADO,3,13 anni,14
201617,TV1M00500C,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,2
201617,TV1M006008,SCUOLA SECONDARIA I GRADO,1,11 anni,16
201617,TV1M006008,SCUOLA SECONDARIA I GRADO,1,12 anni,2
201617,TV1M006008,SCUOLA SECONDARIA I GRADO,2,11 anni,1
201617,TV1M006008,SCUOLA SECONDARIA I GRADO,2,12 anni,15
201617,TV1M006008,SCUOLA SECONDARIA I GRADO,3,13 anni,12
201617,TV1M007004,SCUOLA SECONDARIA I GRADO,1,11 anni,82
201617,TV1M007004,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,3
201617,TV1M007004,SCUOLA SECONDARIA I GRADO,2,12 anni,82
201617,TV1M007004,SCUOLA SECONDARIA I GRADO,2,13 anni,1
201617,TV1M007004,SCUOLA SECONDARIA I GRADO,3,12 anni,1
201617,TV1M007004,SCUOLA SECONDARIA I GRADO,3,13 anni,83
201617,TV1M007004,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,1
201617,TV1M00800X,SCUOLA SECONDARIA I GRADO,1,11 anni,56
201617,TV1M00800X,SCUOLA SECONDARIA I GRADO,1,12 anni,5
201617,TV1M00800X,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,2
201617,TV1M00800X,SCUOLA SECONDARIA I GRADO,2,12 anni,74
201617,TV1M00800X,SCUOLA SECONDARIA I GRADO,2,13 anni,3
201617,TV1M00800X,SCUOLA SECONDARIA I GRADO,3,12 anni,5
201617,TV1M00800X,SCUOLA SECONDARIA I GRADO,3,13 anni,57
201617,TV1M00800X,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,5
201617,TV1M00900Q,SCUOLA SECONDARIA I GRADO,1,11 anni,43
201617,TV1M00900Q,SCUOLA SECONDARIA I GRADO,1,12 anni,2
201617,TV1M00900Q,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,1
201617,TV1M00900Q,SCUOLA SECONDARIA I GRADO,2,11 anni,2
201617,TV1M00900Q,SCUOLA SECONDARIA I GRADO,2,12 anni,47
201617,TV1M00900Q,SCUOLA SECONDARIA I GRADO,3,13 anni,27
201617,TV1M00900Q,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,2
201617,TV1M01000X,SCUOLA SECONDARIA I GRADO,1,11 anni,35
201617,TV1M01000X,SCUOLA SECONDARIA I GRADO,1,12 anni,2
201617,TV1M01000X,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,1
201617,TV1M01000X,SCUOLA SECONDARIA I GRADO,2,11 anni,1
201617,TV1M01000X,SCUOLA SECONDARIA I GRADO,2,12 anni,35
201617,TV1M01000X,SCUOLA SECONDARIA I GRADO,3,13 anni,43
201617,TV1M01000X,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,3
201617,TV1M01100Q,SCUOLA SECONDARIA I GRADO,1,11 anni,65
201617,TV1M01100Q,SCUOLA SECONDARIA I GRADO,1,12 anni,8
201617,TV1M01100Q,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,5
201617,TV1M01100Q,SCUOLA SECONDARIA I GRADO,2,11 anni,6
201617,TV1M01100Q,SCUOLA SECONDARIA I GRADO,2,12 anni,88
201617,TV1M01100Q,SCUOLA SECONDARIA I GRADO,2,13 anni,3
201617,TV1M01100Q,SCUOLA SECONDARIA I GRADO,3,12 anni,6
201617,TV1M01100Q,SCUOLA SECONDARIA I GRADO,3,13 anni,64
201617,TV1M01100Q,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,9
201617,TV1M01200G,SCUOLA SECONDARIA I GRADO,1,11 anni,70
201617,TV1M01200G,SCUOLA SECONDARIA I GRADO,1,12 anni,3
201617,TV1M01200G,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,2
201617,TV1M01200G,SCUOLA SECONDARIA I GRADO,2,11 anni,2
201617,TV1M01200G,SCUOLA SECONDARIA I GRADO,2,12 anni,42
201617,TV1M01200G,SCUOLA SECONDARIA I GRADO,2,13 anni,4
201617,TV1M01200G,SCUOLA SECONDARIA I GRADO,3,13 anni,35
201617,TV1M01200G,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,5
201617,TV1M014007,SCUOLA SECONDARIA I GRADO,1,11 anni,24
201617,TV1M014007,SCUOLA SECONDARIA I GRADO,2,11 anni,2
201617,TV1M014007,SCUOLA SECONDARIA I GRADO,2,12 anni,21
201617,TV1M014007,SCUOLA SECONDARIA I GRADO,3,13 anni,22
201617,TV1M014007,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,2
201617,TV1MRF500I,SCUOLA SECONDARIA I GRADO,1,11 anni,16
201617,TV1MRF500I,SCUOLA SECONDARIA I GRADO,1,12 anni,11
201617,TV1MRF500I,SCUOLA SECONDARIA I GRADO,2,12 anni,11
201617,TV1MRF500I,SCUOLA SECONDARIA I GRADO,2,13 anni,13
201617,TV1MRF500I,SCUOLA SECONDARIA I GRADO,3,13 anni,13
201617,TV1MRF500I,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,16
201617,TVPC005009,SCUOLA SECONDARIA II GRADO,1,14 anni,13
201617,TVPC005009,SCUOLA SECONDARIA II GRADO,1,15 anni,3
201617,TVPC005009,SCUOLA SECONDARIA II GRADO,1,16 anni,1
201617,TVPC005009,SCUOLA SECONDARIA II GRADO,2,15 anni,7
201617,TVPC005009,SCUOLA SECONDARIA II GRADO,2,16 anni,7
201617,TVPC005009,SCUOLA SECONDARIA II GRADO,2,17 anni,1
201617,TVPC005009,SCUOLA SECONDARIA II GRADO,3,15 anni,1
201617,TVPC005009,SCUOLA SECONDARIA II GRADO,3,16 anni,14
201617,TVPC005009,SCUOLA SECONDARIA II GRADO,3,17 anni,2
201617,TVPC005009,SCUOLA SECONDARIA II GRADO,3,18 anni,1
201617,TVPC005009,SCUOLA SECONDARIA II GRADO,4,16 anni,1
201617,TVPC005009,SCUOLA SECONDARIA II GRADO,4,17 anni,17
201617,TVPC005009,SCUOLA SECONDARIA II GRADO,4,18 anni,3
201617,TVPC005009,SCUOLA SECONDARIA II GRADO,5,18 anni,15
201617,TVPC005009,SCUOLA SECONDARIA II GRADO,5,> di 18 anni,4
201617,TVPC01500X,SCUOLA SECONDARIA II GRADO,1,14 anni,13
201617,TVPC01500X,SCUOLA SECONDARIA II GRADO,2,14 anni,1
201617,TVPC01500X,SCUOLA SECONDARIA II GRADO,2,15 anni,9
201617,TVPC01500X,SCUOLA SECONDARIA II GRADO,3,16 anni,7
201617,TVPC01500X,SCUOLA SECONDARIA II GRADO,3,17 anni,1
201617,TVPC01500X,SCUOLA SECONDARIA II GRADO,3,18 anni,1
201617,TVPC01500X,SCUOLA SECONDARIA II GRADO,4,17 anni,11
201617,TVPC01500X,SCUOLA SECONDARIA II GRADO,4,> di 18 anni,1
201617,TVPC01500X,SCUOLA SECONDARIA II GRADO,5,17 anni,1
201617,TVPC01500X,SCUOLA SECONDARIA II GRADO,5,18 anni,8
201617,TVPC01500X,SCUOLA SECONDARIA II GRADO,5,> di 18 anni,1
201617,TVPC02500E,SCUOLA SECONDARIA II GRADO,3,15 anni,1
201617,TVPC02500E,SCUOLA SECONDARIA II GRADO,3,16 anni,13
201617,TVPC02500E,SCUOLA SECONDARIA II GRADO,3,17 anni,2
201617,TVPC02500E,SCUOLA SECONDARIA II GRADO,4,17 anni,11
201617,TVPC02500E,SCUOLA SECONDARIA II GRADO,4,18 anni,2
201617,TVPC02500E,SCUOLA SECONDARIA II GRADO,5,17 anni,1
201617,TVPC02500E,SCUOLA SECONDARIA II GRADO,5,18 anni,12
201617,TVPC02500E,SCUOLA SECONDARIA II GRADO,5,> di 18 anni,2
201617,TVPC035005,SCUOLA SECONDARIA II GRADO,1,14 anni,2
201617,TVPC035005,SCUOLA SECONDARIA II GRADO,2,14 anni,2
201617,TVPC035005,SCUOLA SECONDARIA II GRADO,2,15 anni,4
201617,TVPC035005,SCUOLA SECONDARIA II GRADO,2,16 anni,1
201617,TVPC035005,SCUOLA SECONDARIA II GRADO,3,16 anni,2
201617,TVPC035005,SCUOLA SECONDARIA II GRADO,4,17 anni,9
201617,TVPC035005,SCUOLA SECONDARIA II GRADO,4,18 anni,2
201617,TVPC035005,SCUOLA SECONDARIA II GRADO,5,18 anni,16
201617,TVPC04500Q,SCUOLA SECONDARIA II GRADO,5,17 anni,2
201617,TVPC04500Q,SCUOLA SECONDARIA II GRADO,5,18 anni,3
201617,TVPC04500Q,SCUOLA SECONDARIA II GRADO,5,> di 18 anni,2
201617,TVPC48500H,SCUOLA SECONDARIA II GRADO,1,14 anni,10
201617,TVPC48500H,SCUOLA SECONDARIA II GRADO,1,15 anni,4
201617,TVPC48500H,SCUOLA SECONDARIA II GRADO,1,16 anni,1
201617,TVPC48500H,SCUOLA SECONDARIA II GRADO,2,15 anni,10
201617,TVPC48500H,SCUOLA SECONDARIA II GRADO,2,16 anni,8
201617,TVPC48500H,SCUOLA SECONDARIA II GRADO,3,15 anni,1
201617,TVPC48500H,SCUOLA SECONDARIA II GRADO,3,16 anni,8
201617,TVPC48500H,SCUOLA SECONDARIA II GRADO,3,17 anni,7
201617,TVPC48500H,SCUOLA SECONDARIA II GRADO,3,18 anni,1
201617,TVPC48500H,SCUOLA SECONDARIA II GRADO,3,> di 18 anni,1
201617,TVPC48500H,SCUOLA SECONDARIA II GRADO,4,17 anni,8
201617,TVPC48500H,SCUOLA SECONDARIA II GRADO,4,18 anni,8
201617,TVPC48500H,SCUOLA SECONDARIA II GRADO,4,> di 18 anni,3
201617,TVPC48500H,SCUOLA SECONDARIA II GRADO,5,18 anni,10
201617,TVPC48500H,SCUOLA SECONDARIA II GRADO,5,> di 18 anni,20
201617,TVPL005007,SCUOLA SECONDARIA II GRADO,1,14 anni,1
201617,TVPL005007,SCUOLA SECONDARIA II GRADO,1,15 anni,1
201617,TVPL005007,SCUOLA SECONDARIA II GRADO,1,16 anni,1
201617,TVPL005007,SCUOLA SECONDARIA II GRADO,1,> di 18 anni,1
201617,TVPL005007,SCUOLA SECONDARIA II GRADO,2,15 anni,3
201617,TVPL005007,SCUOLA SECONDARIA II GRADO,2,16 anni,1
201617,TVPL005007,SCUOLA SECONDARIA II GRADO,2,17 anni,4
201617,TVPL005007,SCUOLA SECONDARIA II GRADO,3,16 anni,5
201617,TVPL005007,SCUOLA SECONDARIA II GRADO,3,17 anni,6
201617,TVPL005007,SCUOLA SECONDARIA II GRADO,4,17 anni,4
201617,TVPL005007,SCUOLA SECONDARIA II GRADO,4,18 anni,6
201617,TVPL005007,SCUOLA SECONDARIA II GRADO,4,> di 18 anni,2
201617,TVPL005007,SCUOLA SECONDARIA II GRADO,5,17 anni,1
201617,TVPL005007,SCUOLA SECONDARIA II GRADO,5,18 anni,11
201617,TVPL005007,SCUOLA SECONDARIA II GRADO,5,> di 18 anni,12
201617,TVPL07500D,SCUOLA SECONDARIA II GRADO,1,14 anni,2
201617,TVPL07500D,SCUOLA SECONDARIA II GRADO,1,15 anni,2
201617,TVPL07500D,SCUOLA SECONDARIA II GRADO,2,14 anni,1
201617,TVPL07500D,SCUOLA SECONDARIA II GRADO,2,15 anni,7
201617,TVPL07500D,SCUOLA SECONDARIA II GRADO,3,16 anni,4
201617,TVPL07500D,SCUOLA SECONDARIA II GRADO,3,17 anni,2
201617,TVPL07500D,SCUOLA SECONDARIA II GRADO,4,17 anni,14
201617,TVPL07500D,SCUOLA SECONDARIA II GRADO,4,18 anni,1
201617,TVPL07500D,SCUOLA SECONDARIA II GRADO,5,17 anni,1
201617,TVPL07500D,SCUOLA SECONDARIA II GRADO,5,18 anni,9
201617,TVPL08500G,SCUOLA SECONDARIA II GRADO,1,14 anni,18
201617,TVPL08500G,SCUOLA SECONDARIA II GRADO,1,15 anni,1
201617,TVPL08500G,SCUOLA SECONDARIA II GRADO,1,< di 14 anni,1
201617,TVPL08500G,SCUOLA SECONDARIA II GRADO,2,14 anni,1
201617,TVPL08500G,SCUOLA SECONDARIA II GRADO,2,15 anni,17
201617,TVPL08500G,SCUOLA SECONDARIA II GRADO,2,16 anni,2
201617,TVPL08500G,SCUOLA SECONDARIA II GRADO,3,16 anni,19
