ANNOSCOLASTICO, CODICESCUOLA, CODICEEDIFICIO, SCUOLABUS, TRASPORTIPUBBLICIURBANI, TRASPORTIPUBBLICIINTERURBANI, TRASPORTIFERROVIARI, MEZZIPRIVATI, TRASPORTODISABILI, ALTRO
201516,PGPS02601N,0540512655,NO,SI,SI,SI,SI,NO,Non Comunicato
201516,PGPS030008,0540390609,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,PGPS09000X,0540390614,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGPS09000X,0540390616,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGPS09000X,0540390617,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGPS09000X,0540390619,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGRA02801V,0540130616,NO,SI,NO,SI,NO,NO,Non Comunicato
201516,PGRA02801V,0540130617,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGRA02801V,0540130618,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGRC00201N,0540231019,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,PGRC00301D,0540270627,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGRC004019,0540120615,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,PGRC01401X,0540560478,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGRC02901N,0540021028,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,PGRC033019,0540390618,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGRC033019,0540390625,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGRC03351P,0540390625,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGRC120003,0540210637,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,PGRC120003,0540211086,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,PGRC12050C,0540210637,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,PGRH01000R,0540510629,NO,SI,SI,SI,SI,NO,Non Comunicato
201516,PGRH01000R,0540510648,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGRH01000R,0540512667,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGRH02000B,0540010309,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGRH02000B,0540010320,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGRH028013,0540130620,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PGRH028013,0540131051,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,PGRH02851C,0540130620,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PGRI011015,0540520635,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,PGRI01301R,0540090644,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,PGRI02801E,0540130637,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGRI02801E,0540130638,NO,SI,NO,SI,NO,NO,Non Comunicato
201516,PGRI02801E,0540130639,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,PGRI02901A,0540010665,NO,SI,NO,NO,NO,NO,Non Comunicato
201516,PGRI03101A,0540510666,NO,SI,SI,SI,SI,NO,Non Comunicato
201516,PGRI033012,0540390642,NO,SI,SI,SI,SI,NO,Non Comunicato
201516,PGRI033012,0540391112,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,PGRI03401T,0540240551,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,PGRI03401T,0540240640,SI,SI,NO,NO,NO,NO,Non Comunicato
201516,PGRI03401T,0540242590,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,PGRI03401T,0540242591,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,PGRI210002,0540341042,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGRI22000L,0540070632,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,PGRI24000T,0540180630,NO,SI,SI,SI,SI,NO,Non Comunicato
201516,PGSD02401C,0540240555,NO,SI,NO,NO,NO,NO,Non Comunicato
201516,PGSD02401C,0540242678,NO,SI,NO,NO,NO,NO,Non Comunicato
201516,PGSD026025,0540511096,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGSD026025,0540511097,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGSD03000P,0540390492,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGSD03000P,0540392596,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGSD03000P,0540392597,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGSD03601P,0540170535,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGTA011019,0540520646,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGTA011019,0540520647,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGTA011019,0540522589,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGTA020003,0540450078,NO,SI,SI,NO,NO,SI,Non Comunicato
201516,PGTD01000V,0540180647,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGTD01000V,0540182650,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGTD010508,0540180647,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGTD01101Q,0540520657,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,PGTD011515,0540520657,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,PGTD01301B,0540090653,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PGTD01801E,0540350655,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,PGTD01801E,0540352633,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,PGTD027019,0540130649,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PGTD029011,0540010643,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGTD031011,0540510648,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGTD03401C,0540240551,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,PGTD11000Q,0540390656,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGTD12000A,0540260654,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,PGTE01000A,0540390625,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGTE01000A,0540390658,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGTF003013,0540270627,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGTF010005,0540390659,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,PGTF01301N,0540090644,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,PGTF01401D,0540560478,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGTF02701G,0540130649,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PGTF02801B,0540130662,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,PGTF02801B,0540130663,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGTF029017,0540010665,NO,SI,NO,NO,NO,NO,Non Comunicato
201516,PGTF031017,0540510666,NO,SI,SI,SI,SI,NO,Non Comunicato
201516,PGTF031017,0540511044,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,PGTF03401P,0540240661,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGTF040001,0540180664,NO,SI,SI,SI,SI,NO,Non Comunicato
201516,PGTF040001,0540180665,NO,SI,SI,SI,SI,NO,Non Comunicato
201516,PGTF040001,0540180666,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGTF040001,0540180667,NO,SI,SI,SI,SI,NO,Non Comunicato
201516,PGTF040001,0540180668,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,PGTF040001,0540180669,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGTF040001,0540180670,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,PGTL00201B,0540230610,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGVC010007,0540010001,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PGVC03000C,0540512667,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PGVC040003,0540520646,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,PIAA810013,0500330003,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIAA810024,0500330002,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA81101V,0500370002,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIAA811031,0500370001,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIAA81201P,0500030001,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIAA81202Q,0500380001,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,PIAA81203R,0500030002,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA81301E,0500250002,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA81302G,0500250001,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA81303L,0500240001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA81304N,0500240002,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA81401A,0500260049,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA81402B,0500260031,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA815016,0500010400,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIAA815027,0500010100,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIAA815038,0500020001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA815049,0500020002,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIAA816012,0500040001,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA816012,0500040003,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,PIAA816023,0500040002,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIAA81701T,0500090003,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA81702V,0500090001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA81801N,0500260044,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIAA81901D,0500280001,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,PIAA81902E,0500280401,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,PIAA81903G,0500280002,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIAA81904L,0500280103,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,PIAA81905N,0500280003,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,PIAA81906P,0500280400,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA82001N,0500290001,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIAA82003Q,0500290401,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIAA82004R,0500290002,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIAA82004R,0500290100,NO,SI,NO,SI,SI,NO,Non Comunicato
201516,PIAA82101D,0500260009,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,PIAA82102E,0500260010,SI,SI,NO,SI,SI,SI,Non Comunicato
201516,PIAA82104L,0500260012,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA822019,0500220004,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIAA82202A,0500220003,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIAA82203B,0500220500,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIAA82204C,0500220001,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIAA82205D,0500220007,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIAA823015,0500100001,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA823026,0500300001,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,PIAA823048,0500060001,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA823059,0500200001,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,PIAA824011,0500110401,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIAA824022,0500270001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA824033,0500270004,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,PIAA824044,0500270002,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,PIAA824055,0500210001,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIAA82501R,0500350003,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIAA82502T,0500350002,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,PIAA82503V,0500350401,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIAA82504X,0500350001,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,PIAA825051,0500350004,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA82601L,0500320003,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA82602N,0500320401,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIAA82603P,0500320004,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIAA82604Q,0500320400,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIAA82701C,0500320005,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA82702D,0500320001,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIAA82703E,0500320002,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIAA828018,0500050001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA828029,0500160001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,PIAA82803A,0500360002,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,PIAA829014,0500410001,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIAA829025,0500140001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,PIAA829036,0500410002,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA829047,0500140000,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,PIAA829058,0500340001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA829069,0500230001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA830018,0500120400,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA830029,0500400002,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA83005C,0500400001,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIAA83006D,0500400100,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA831014,0500260025,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA831025,0500260027,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA83201X,0500260038,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA832021,0500260028,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA832032,0500260021,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA832043,0500260045,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA832054,0500260023,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA83301Q,0500260004,SI,SI,NO,NO,NO,NO,Non Comunicato
201516,PIAA83302R,0500260002,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA83303T,0500260003,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIAA83304V,0500260005,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA83401G,0500260001,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIAA83402L,0500260050,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,PIAA83501B,0500310001,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIAA83502C,0500310007,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIAA83503D,0500310026,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIAA83505G,0500310003,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIAA83506L,0500310010,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,PIAA83507N,0500310105,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA836017,0500310005,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA836028,0500310004,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIAA836039,0500310009,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA83604A,0500310008,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA83605B,0500310103,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA837013,0500290402,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIAA837035,0500290403,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIAA837046,0500290015,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIAA83801V,0500290003,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIAA83802X,0500290400,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIAA838031,0500290004,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIAA83901P,0500080007,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,PIAA83902Q,0500080003,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIAA83903R,0500080008,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA83903R,0500080201,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,PIAA84001V,0500080001,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,PIAA84002X,0500080005,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,PIAA84101P,0500080006,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,PIAA84201E,0500190002,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIAA84202G,0500390001,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,PIAA84203L,0500390402,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIAA84204N,0500190001,SI,SI,NO,SI,SI,NO,Non Comunicato
201516,PIAA84205P,0500390400,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIAA84206Q,0500390401,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PICT70000C,0500260024,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PICT701008,0500290200,SI,SI,SI,SI,SI,NO,Non Comunicato
201516,PICT702004,0500390201,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PICT70300X,0500320102,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,PIEE810018,0500330100,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE810029,0500330101,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE81003A,0500330102,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE81004B,0500330103,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE811014,0500370101,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE811025,0500370100,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE811036,0500370102,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,PIEE81201X,0500380400,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,PIEE812032,0500380100,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,PIEE812043,0500030100,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,PIEE81301Q,0500250101,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE81302R,0500240101,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE81303T,0500240100,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE81401G,0500260037,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE81402L,0500260031,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE81404P,0500260049,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE81405Q,0500260036,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE81501B,0500010101,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,PIEE81502C,0500010400,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIEE81503D,0500020101,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE81504E,0500020002,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE816017,0500040102,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE816017,0500040103,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE816017,0500040104,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE816028,0500040101,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,PIEE817013,0500090102,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE817024,0500090002,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE81801V,0500260042,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE81802X,0500260041,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIEE818031,0500260043,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE818042,0500260039,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE81901P,0500280200,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIEE81901P,0500280400,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE81902Q,0500280401,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,PIEE81903R,0500280100,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE81904T,0500280102,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,PIEE81904T,0500280200,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIEE82001V,0500290100,NO,SI,NO,SI,SI,NO,Non Comunicato
201516,PIEE82002X,0500290401,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIEE820042,0500290102,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIEE82101P,0500260010,SI,SI,NO,SI,SI,SI,Non Comunicato
201516,PIEE82103R,0500260013,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE82104T,0500260012,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE82105V,0500260014,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIEE82201E,0500220400,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE82203L,0500220101,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE82204N,0500220102,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE82205P,0500220103,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE82206Q,0500220003,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE82303C,0500100002,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE82304D,0500300002,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,PIEE82305E,0500150101,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,PIEE824016,0500270102,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE824027,0500270101,NO,NO,SI,NO,SI,NO,Non Comunicato
201516,PIEE824038,0500270100,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,PIEE824049,0500110401,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE82405A,0500210001,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIEE825012,0500350103,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,PIEE825012,0500350200,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIEE825023,0500350101,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,PIEE825034,0500350102,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,PIEE825045,0500350401,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIEE825056,0500350100,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,PIEE82601T,0500320102,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,PIEE82602V,0500320401,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIEE82603X,0500320101,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIEE826041,0500320400,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE82701N,0500320402,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE82703Q,0500320100,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE82704R,0500320105,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIEE82705T,0500320104,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIEE82706V,0500320103,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIEE82801D,0500050102,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,PIEE82802E,0500050101,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,PIEE82803G,0500160400,NO,NO,SI,NO,SI,NO,Non Comunicato
201516,PIEE82804L,0500360400,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE82805N,0500360102,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,PIEE829019,0500140100,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,PIEE82902A,0500410101,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE82903B,0500410100,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE82904C,0500340100,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE83001D,0500400200,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE83003G,0500400200,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE83004L,0500120100,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE83005N,0500400401,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,PIEE83005N,0500400402,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,PIEE831019,0500260027,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE83102A,0500260022,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE832015,0500260040,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE832026,0500260021,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE832037,0500260046,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE832048,0500260047,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE833011,0500260006,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIEE833022,0500260003,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIEE83401R,0500260016,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE83402T,0500260017,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE83403V,0500260020,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIEE83404X,0500260030,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,PIEE83501L,0500310105,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE83502N,0500310109,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE83503P,0500310100,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE83504Q,0500310104,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE83505R,0500310104,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE83601C,0500310018,SI,NO,SI,SI,SI,SI,Non Comunicato
201516,PIEE83602D,0500310101,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE83603E,0500310108,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE83604G,0500310018,SI,NO,SI,SI,SI,SI,Non Comunicato
201516,PIEE83605L,0500310107,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,PIEE837018,0500290403,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIEE837029,0500290402,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIEE838014,0500290203,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIEE838025,0500290400,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIEE838036,0500290101,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,PIEE83901X,0500080106,SI,SI,SI,SI,SI,NO,Non Comunicato
201516,PIEE839021,0500080103,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,PIEE839032,0500080107,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,PIEE840014,0500080100,SI,SI,SI,NO,SI,SI,Non Comunicato
